Stock,Gap,B,S
NVB,20,21,1
NHH,17,18,1
VPI,15,15,0
KDC,13,14,1
SZC,12,12,0
GIL,11,11,0
VPB,11,11,0
VCB,9,13,4
MWG,9,11,2
FIT,9,10,1
VNM,8,10,2
TIG,8,9,1
SAB,8,9,1
TID,8,8,0
SJD,8,8,0
SJS,8,8,0
VHM,7,10,3
S99,7,9,2
PTB,7,8,1
VHC,7,7,0
CNG,7,7,0
SHB,6,15,9
KOS,6,11,5
TIP,6,6,0
BVH,6,6,0
FRT,6,6,0
GTN,6,6,0
KLB,6,6,0
PLX,5,7,2
DGC,5,7,2
MBS,5,5,0
POM,5,5,0
NLG,5,5,0
DNM,4,6,2
VRE,4,6,2
LTG,4,5,1
REE,4,4,0
IBC,4,4,0
D2D,4,4,0
ILB,4,4,0
HAG,4,4,0
ART,3,9,6
LIX,3,4,1
IDJ,3,4,1
VSH,3,3,0
HTN,3,3,0
TLG,3,3,0
HT1,3,3,0
HAR,3,3,0
HPX,2,17,15
SHS,2,8,6
APH,2,6,4
HUT,2,5,3
HNG,2,4,2
TVC,2,4,2
HCM,2,4,2
AAA,2,3,1
ACM,2,3,1
PVI,2,3,1
DRI,2,3,1
DDG,2,3,1
DBC,2,3,1
APS,2,3,1
PHR,2,2,0
NTL,2,2,0
CKG,2,2,0
VDS,2,2,0
HHS,2,2,0
EVG,2,2,0
DHC,2,2,0
FID,2,2,0
DRH,2,2,0
IJC,2,2,0
PVS,1,12,11
CTR,1,10,9
NVL,1,9,8
TNG,1,6,5
CEO,1,4,3
TVN,1,4,3
ACV,1,4,3
ORS,1,4,3
PFL,1,2,1
DRC,1,2,1
HII,1,2,1
HTI,1,1,0
FLC,1,1,0
QBS,1,1,0
VCP,1,1,0
POW,1,1,0
HDA,1,1,0
CMG,1,1,0
TNI,1,1,0
SKG,1,1,0
ITD,1,1,0
C4G,1,1,0
HVN,1,1,0
KSB,1,1,0
NTC,0,11,11
VCI,0,6,6
VOC,0,5,5
HDC,0,5,5
SPI,0,5,5
MSR,0,5,5
MBB,0,4,4
DTD,0,3,3
LIG,0,3,3
VGS,0,3,3
BVS,0,3,3
OIL,0,2,2
BWE,0,2,2
VGI,0,1,1
TV2,0,1,1
VC3,0,1,1
PC1,0,1,1
ACB,0,1,1
KLF,0,1,1
ABS,0,1,1
BMI,0,1,1
G36,0,1,1
JVC,0,0,0
VIP,0,0,0
HAH,0,0,0
CDO,0,0,0
TEG,0,0,0
CRC,0,0,0
HAI,0,0,0
STH,0,0,0
PET,0,0,0
LCG,0,0,0
BMC,0,0,0
ASP,0,0,0
FTS,0,0,0
DAG,0,0,0
KHP,0,0,0
PHC,0,0,0
MPT,0,0,0
VHE,0,0,0
HBC,0,0,0
PSH,0,0,0
NCT,0,0,0
QCG,0,0,0
TPB,0,0,0
TDG,0,0,0
SCR,0,0,0
SAM,0,0,0
SBV,0,0,0
DLG,0,0,0
HCD,0,0,0
AGR,0,0,0
ICT,0,0,0
HDG,0,0,0
VOS,0,0,0
TVS,0,0,0
TVD,0,0,0
VTO,0,0,0
VNA,0,0,0
PVV,0,0,0
KVC,0,0,0
TNA,0,0,0
TLH,0,0,0
HSL,0,0,0
DPM,0,0,0
ACL,0,0,0
DS3,0,0,0
CVN,0,0,0
VNP,0,0,0
VNG,0,0,0
LHG,0,0,0
CTD,0,0,0
AMD,0,0,0
VNE,0,0,0
CTS,0,0,0
DHM,0,0,0
CCL,0,0,0
LDG,0,0,0
PLP,0,0,0
ACC,0,0,0
SRC,0,0,0
VNH,0,0,0
BIC,0,0,0
GVR,0,0,0
TTF,0,0,0
C47,0,0,0
SJF,0,0,0
ITA,0,0,0
KMR,0,0,0
PXS,0,0,0
MTA,0,0,0
TLD,0,0,0
TTB,0,0,0
LSS,0,0,0
BSI,0,0,0
C69,0,0,0
CMX,0,0,0
ABC,0,0,0
TGG,0,0,0
HVH,0,0,0
ASM,0,0,0
SMC,0,0,0
TSC,0,0,0
NAF,0,0,0
GEG,0,0,0
TDH,0,0,0
VRG,0,0,0
VSC,0,0,0
APC,0,0,0
FTM,0,0,0
CSM,0,0,0
NT2,0,0,0
HAP,0,0,0
APG,0,0,0
VRC,0,0,0
BCE,0,0,0
BCG,0,0,0
TDN,0,0,0
OGC,0,0,0
AMV,-1,4,5
MBG,-1,3,4
TDM,-1,3,4
C32,-1,2,3
DXP,-1,1,2
API,-1,1,2
TDC,-1,1,2
TDT,-1,1,2
FCN,-1,1,2
VPG,-1,1,2
VEA,-1,1,2
VHG,-1,1,2
PVD,-1,1,2
TAR,-1,1,2
ANV,-1,1,2
AFX,-1,1,2
SVN,-1,1,2
DAH,-1,1,2
DCM,-1,0,1
AST,-1,0,1
SBT,-1,0,1
BMP,-1,0,1
DST,-1,0,1
TNT,-1,0,1
SD6,-1,0,1
PVP,-1,0,1
BFC,-1,0,1
PWA,-1,0,1
TTH,-1,0,1
FIR,-1,0,1
VTD,-1,0,1
VTR,-1,0,1
WSS,-1,0,1
GKM,-1,0,1
VGC,-1,0,1
HOM,-1,0,1
VPH,-1,0,1
HSG,-2,6,8
KDH,-2,6,8
VJC,-2,5,7
DCL,-2,4,6
QNS,-2,3,5
LAS,-2,3,5
SBS,-2,2,4
SSN,-2,1,3
HQC,-2,1,3
ROS,-2,1,3
PAS,-2,1,3
PPC,-2,0,2
VIG,-2,0,2
HND,-2,0,2
PVT,-2,0,2
HHG,-2,0,2
PVB,-2,0,2
ELC,-2,0,2
AAS,-2,0,2
VNR,-2,0,2
SDT,-2,0,2
TCL,-2,0,2
CTI,-2,0,2
DIG,-2,0,2
SRA,-2,0,2
SGR,-2,0,2
VGT,-2,0,2
MFS,-2,0,2
VCG,-3,6,9
BID,-3,5,8
PLC,-3,5,8
VIC,-3,4,7
BII,-3,4,7
HPG,-3,4,7
EVF,-3,2,5
GMD,-3,1,4
NKG,-3,1,4
PVL,-3,1,4
MSH,-3,0,3
HAX,-3,0,3
CSV,-3,0,3
FMC,-3,0,3
KSH,-3,0,3
NSH,-3,0,3
AAV,-3,0,3
SSI,-3,0,3
HID,-3,0,3
ITQ,-3,0,3
SGP,-3,0,3
TCH,-3,0,3
IDI,-3,0,3
CRE,-4,8,12
PVC,-4,2,6
PAN,-4,2,6
LPB,-4,2,6
MPC,-4,1,5
SHI,-4,1,5
BCC,-4,1,5
HLD,-4,1,5
CII,-4,0,4
DVN,-4,0,4
BSR,-4,0,4
CTG,-4,0,4
VTP,-4,0,4
NRC,-4,0,4
STB,-4,0,4
AGG,-5,5,10
IDC,-5,4,9
VCS,-5,3,8
KBC,-5,2,7
VIB,-5,1,6
PXL,-5,1,6
MST,-5,1,6
DXG,-5,0,5
SWC,-5,0,5
DGW,-5,0,5
DPG,-5,0,5
GAS,-6,3,9
L14,-6,3,9
VCR,-6,0,6
TCM,-6,0,6
NDN,-7,2,9
PNJ,-7,2,9
BCM,-7,1,8
TVB,-7,1,8
HDB,-7,0,7
SIP,-8,1,9
PVM,-8,1,9
VND,-9,6,15
EIB,-9,3,12
MSN,-9,0,9
TCB,-9,0,9
FPT,-9,0,9
GEX,-10,7,17
QTP,-10,1,11
MHC,-15,0,15
PDR,-21,10,31
