Stock,Gap,B,S
HSG,212,352,140
MSN,202,339,137
VJC,121,142,21
FLC,89,167,78
HPG,82,391,309
APH,80,111,31
CTG,69,205,136
VIC,68,155,87
NVL,67,121,54
DCM,61,94,33
VNM,57,146,89
KDC,47,47,0
VHM,44,132,88
SBT,35,64,29
PNJ,31,130,99
VCB,29,38,9
NBB,26,27,1
NHH,25,28,3
FPT,23,61,38
GVR,21,97,76
TCB,19,484,465
ACB,19,75,56
HDB,19,49,30
HPX,16,28,12
VRE,15,104,89
VCI,15,43,28
VPI,15,22,7
IDC,15,18,3
SIP,14,22,8
CII,13,30,17
VPB,12,71,59
MWG,12,63,51
G36,12,30,18
MST,12,25,13
VCP,12,12,0
CRE,11,34,23
ITA,10,33,23
HAG,10,22,12
HCM,10,22,12
PVT,10,18,8
DPM,9,52,43
PVS,9,26,17
NLG,9,17,8
CRC,9,11,2
SHI,8,10,2
GKM,8,8,0
CVT,7,13,6
EVG,7,8,1
PDR,6,124,118
PLP,6,8,2
HUT,6,8,2
SHS,5,24,19
VSC,5,6,1
PTB,5,5,0
VC3,5,5,0
CTF,5,5,0
IBC,5,5,0
VND,4,13,9
TCM,4,9,5
HAI,4,9,5
BSR,4,8,4
VHC,4,7,3
PLX,4,7,3
VGI,3,19,16
TTF,3,15,12
LIX,3,10,7
FCN,3,10,7
CTR,3,7,4
NRC,3,5,2
FIT,3,4,1
OIL,3,4,1
DGC,2,15,13
MCH,2,7,5
GEG,2,5,3
VGT,2,5,3
TIG,2,5,3
NDN,2,4,2
PSH,2,4,2
NTL,2,3,1
CTI,2,2,0
AFX,2,2,0
THG,2,2,0
CKG,2,2,0
BID,1,42,41
DHC,1,17,16
SAB,1,14,13
NKG,1,8,7
TCL,1,6,5
SZC,1,6,5
OGC,1,4,3
SMC,1,3,2
KLF,1,2,1
SD9,1,2,1
DDG,1,2,1
BOT,1,2,1
HT1,1,2,1
DHT,1,1,0
VTR,1,1,0
YEG,1,1,0
POM,1,1,0
MLS,1,1,0
ANV,1,1,0
KLB,1,1,0
HVH,1,1,0
NAF,1,1,0
TSC,1,1,0
HLD,1,1,0
SLS,1,1,0
MHC,1,1,0
TTZ,1,1,0
TNT,1,1,0
ATB,1,1,0
TLH,1,1,0
TVB,1,1,0
PWA,1,1,0
IMP,0,9,9
CEO,0,6,6
ROS,0,3,3
NTP,0,2,2
LTG,0,2,2
BVS,0,2,2
IJC,0,2,2
MPC,0,2,2
DHA,0,1,1
L14,0,1,1
PAS,0,1,1
CSM,0,1,1
HVN,0,1,1
QNS,0,1,1
PFL,0,1,1
TIP,0,1,1
DST,0,1,1
TV2,0,1,1
HHP,0,1,1
HII,0,0,0
SRC,0,0,0
EVF,0,0,0
PVI,0,0,0
BIC,0,0,0
PXT,0,0,0
DQC,0,0,0
CNG,0,0,0
SFG,0,0,0
C47,0,0,0
SJF,0,0,0
TYA,0,0,0
ABS,0,0,0
FIR,0,0,0
TVN,0,0,0
PAC,0,0,0
EVE,0,0,0
NSC,0,0,0
SPI,0,0,0
VLC,0,0,0
FID,0,0,0
TNI,0,0,0
SKG,0,0,0
DRH,0,0,0
PXS,0,0,0
KMR,0,0,0
ITD,0,0,0
LSS,0,0,0
ILB,0,0,0
TTB,0,0,0
TAC,0,0,0
SGR,0,0,0
SGP,0,0,0
C69,0,0,0
CMX,0,0,0
BSI,0,0,0
ITQ,0,0,0
PVL,0,0,0
ABC,0,0,0
TGG,0,0,0
SAV,0,0,0
SMB,0,0,0
CIA,0,0,0
ADS,0,0,0
BCC,0,0,0
GDT,0,0,0
VGS,0,0,0
HU3,0,0,0
TDH,0,0,0
VRG,0,0,0
SNZ,0,0,0
PSD,0,0,0
NT2,0,0,0
BWE,0,0,0
DVP,0,0,0
CHP,0,0,0
S99,0,0,0
FTM,0,0,0
APC,0,0,0
ORS,0,0,0
VGC,0,0,0
SVN,0,0,0
HAP,0,0,0
BCE,0,0,0
IDJ,0,0,0
PGS,0,0,0
SZL,0,0,0
VRC,0,0,0
TDN,0,0,0
MFS,0,0,0
AGM,0,0,0
HAD,0,0,0
VKC,0,0,0
BCG,0,0,0
EIB,0,0,0
BVG,0,0,0
VPH,0,0,0
DAH,0,0,0
SBS,0,0,0
CDO,0,0,0
DXP,0,0,0
JVC,0,0,0
HAH,0,0,0
VIG,0,0,0
VIP,0,0,0
PPC,0,0,0
EIN,0,0,0
KDF,0,0,0
STH,0,0,0
MSH,0,0,0
VSH,0,0,0
TDT,0,0,0
DCL,0,0,0
ASG,0,0,0
ASP,0,0,0
HND,0,0,0
BMC,0,0,0
KHP,0,0,0
STK,0,0,0
DVN,0,0,0
QBS,0,0,0
DZM,0,0,0
FTS,0,0,0
VHE,0,0,0
SWC,0,0,0
PHC,0,0,0
BCM,0,0,0
KSH,0,0,0
SAM,0,0,0
SBV,0,0,0
DMC,0,0,0
VEA,0,0,0
QCG,0,0,0
DTA,0,0,0
IDV,0,0,0
VHG,0,0,0
HCD,0,0,0
AGR,0,0,0
CLG,0,0,0
SKH,0,0,0
VOS,0,0,0
SSN,0,0,0
TVS,0,0,0
PVV,0,0,0
SDD,0,0,0
AAV,0,0,0
NHA,0,0,0
KVC,0,0,0
LGL,0,0,0
PVC,0,0,0
BII,0,0,0
PVB,0,0,0
ELC,0,0,0
TTN,0,0,0
TXM,0,0,0
SEA,0,0,0
HSL,0,0,0
TBC,0,0,0
SFI,0,0,0
TCT,0,0,0
ACL,0,0,0
DS3,0,0,0
CTP,0,0,0
HDA,0,0,0
PVP,0,0,0
PXL,0,0,0
VNG,0,0,0
CVN,0,0,0
VNP,0,0,0
ACM,0,0,0
MBS,0,0,0
CMS,0,0,0
SD6,0,0,0
TCW,0,0,0
TN1,0,0,0
SHA,0,0,0
CTS,0,0,0
AMD,0,0,0
VNE,0,0,0
HID,0,0,0
CMG,0,0,0
DHM,0,0,0
SDT,0,0,0
SD5,0,0,0
CCL,0,0,0
BVH,-1,25,26
POW,-1,12,13
LAS,-1,8,9
TAR,-1,7,8
VCS,-1,6,7
SRA,-1,5,6
TVC,-1,4,5
GIL,-1,3,4
DTD,-1,2,3
NNC,-1,2,3
D2D,-1,1,2
C4G,-1,1,2
HAX,-1,1,2
DPG,-1,0,1
SJD,-1,0,1
BMI,-1,0,1
C32,-1,0,1
TDM,-1,0,1
APG,-1,0,1
QTP,-1,0,1
IDI,-1,0,1
HAR,-1,0,1
DBD,-1,0,1
TDC,-1,0,1
ART,-1,0,1
DAG,-1,0,1
MPT,-1,0,1
BTD,-1,0,1
FMC,-1,0,1
DNM,-1,0,1
AST,-1,0,1
TDG,-1,0,1
DLG,-1,0,1
NCT,-1,0,1
PGN,-1,0,1
SCS,-1,0,1
MML,-1,0,1
VNA,-1,0,1
TNA,-1,0,1
VCR,-1,0,1
TA9,-1,0,1
FRT,-1,0,1
PAN,-1,0,1
TTH,-1,0,1
SSI,-2,21,23
NTC,-2,7,9
VCG,-2,6,8
PC1,-2,5,7
CSV,-2,3,5
LDG,-2,3,5
BAX,-2,1,3
PET,-2,1,3
SBA,-2,1,3
MSR,-2,0,2
FOX,-2,0,2
LIG,-2,0,2
AAS,-2,0,2
ABI,-2,0,2
HBC,-3,19,22
BMP,-3,8,11
GTN,-3,5,8
ACV,-3,5,8
TLG,-3,4,7
ADG,-3,2,5
MIG,-3,1,4
LCG,-3,1,4
TNG,-3,1,4
MBG,-3,1,4
DPR,-3,0,3
DSN,-3,0,3
SCR,-3,0,3
VOC,-3,0,3
DXG,-4,26,30
HDC,-4,10,14
DRI,-4,5,9
ASM,-4,5,9
KDH,-4,5,9
GMD,-4,4,8
SJS,-4,1,5
VTD,-4,0,4
LHG,-4,0,4
HNG,-5,9,14
AAA,-5,7,12
HHS,-5,3,8
AMV,-5,1,6
KOS,-6,1,7
BFC,-6,0,6
DGW,-7,11,18
PLC,-7,3,10
PHR,-8,29,37
SHB,-8,28,36
STB,-9,71,80
VTP,-10,12,22
TPB,-10,11,21
PVD,-10,11,21
KSB,-10,4,14
TLD,-10,0,10
AGG,-11,5,16
DRC,-11,2,13
VIX,-12,9,21
HQC,-14,6,20
DIG,-15,31,46
HTN,-15,8,23
CTD,-17,31,48
MBB,-21,46,67
HDG,-21,23,44
REE,-24,14,38
KBC,-25,22,47
GAB,-25,5,30
TCH,-30,19,49
NVB,-37,6,43
DBC,-38,8,46
GEX,-39,108,147
VPG,-42,12,54
GAS,-61,34,95
