Stock,Gap,B,S
VJC,54,96,42
CTD,53,144,91
VIC,45,148,103
KDC,38,39,1
SCR,34,49,15
CVT,33,44,11
DST,29,30,1
PDR,28,84,56
NVB,28,28,0
APH,21,53,32
D2D,20,35,15
DIG,17,121,104
HPX,17,17,0
NHH,15,16,1
IDI,13,21,8
VSC,13,15,2
GMD,12,52,40
VPI,12,24,12
ASM,11,41,30
LCG,9,23,14
HNG,8,22,14
EIB,7,11,4
VEA,6,17,11
SHI,6,6,0
TPB,5,36,31
AAS,5,12,7
SIP,4,14,10
HAH,4,4,0
PSH,4,4,0
PLX,3,14,11
QNS,3,7,4
IDC,3,5,2
VNA,3,3,0
CTF,3,3,0
IBC,3,3,0
PHR,2,63,61
NVL,2,55,53
PC1,2,9,7
NLG,2,8,6
HDC,2,6,4
BCG,2,3,1
TCL,2,3,1
ILB,2,3,1
TLG,2,3,1
TV2,2,2,0
MSH,2,2,0
MPC,2,2,0
SBA,2,2,0
SJD,2,2,0
PLP,2,2,0
NRC,2,2,0
YEG,2,2,0
KDH,1,32,31
FCN,1,18,17
TIG,1,2,1
DMC,1,2,1
VGC,1,2,1
PAC,1,2,1
VC3,1,1,0
TTN,1,1,0
HHP,1,1,0
PXL,1,1,0
ACL,1,1,0
FRT,1,1,0
FOX,1,1,0
NCT,1,1,0
BOT,1,1,0
HAP,1,1,0
APG,1,1,0
DBD,1,1,0
IJC,1,1,0
DHA,1,1,0
SRC,1,1,0
EVF,1,1,0
PET,0,31,31
NKG,0,19,19
CSV,0,8,8
VOC,0,4,4
FMC,0,4,4
VTD,0,3,3
BWE,0,2,2
MST,0,2,2
IDJ,0,2,2
TLH,0,1,1
AAV,0,1,1
MBS,0,1,1
AMD,0,1,1
NNC,0,1,1
CMX,0,1,1
C4G,0,1,1
PVV,0,0,0
TNT,0,0,0
TTZ,0,0,0
TVS,0,0,0
SSN,0,0,0
VOS,0,0,0
VCP,0,0,0
SKH,0,0,0
ELC,0,0,0
BII,0,0,0
TBC,0,0,0
SEA,0,0,0
HSL,0,0,0
VCR,0,0,0
TNA,0,0,0
SDD,0,0,0
LGL,0,0,0
PAN,0,0,0
PVP,0,0,0
SD6,0,0,0
CMS,0,0,0
ACM,0,0,0
CVN,0,0,0
VNP,0,0,0
VNG,0,0,0
HDA,0,0,0
CTP,0,0,0
DS3,0,0,0
SFI,0,0,0
CCL,0,0,0
DHM,0,0,0
HID,0,0,0
TTH,0,0,0
VNE,0,0,0
CTS,0,0,0
SHA,0,0,0
TN1,0,0,0
TCW,0,0,0
DCL,0,0,0
VSH,0,0,0
STH,0,0,0
VIP,0,0,0
VIG,0,0,0
DXP,0,0,0
MHC,0,0,0
NBB,0,0,0
KHP,0,0,0
DAG,0,0,0
QBS,0,0,0
STK,0,0,0
HND,0,0,0
ASP,0,0,0
BMC,0,0,0
KSH,0,0,0
VHE,0,0,0
THG,0,0,0
BCM,0,0,0
PHC,0,0,0
AGR,0,0,0
HCD,0,0,0
DTA,0,0,0
QCG,0,0,0
DLG,0,0,0
TDG,0,0,0
SBV,0,0,0
SAM,0,0,0
NAF,0,0,0
NTP,0,0,0
SMC,0,0,0
VGS,0,0,0
TSC,0,0,0
ADS,0,0,0
CIA,0,0,0
SMB,0,0,0
HVH,0,0,0
TGG,0,0,0
GKM,0,0,0
PSD,0,0,0
ORS,0,0,0
APC,0,0,0
FTM,0,0,0
S99,0,0,0
CHP,0,0,0
DVP,0,0,0
AFX,0,0,0
SNZ,0,0,0
VRG,0,0,0
PGS,0,0,0
DAH,0,0,0
VPH,0,0,0
HAD,0,0,0
AGM,0,0,0
MFS,0,0,0
QTP,0,0,0
TDN,0,0,0
BAX,0,0,0
EVG,0,0,0
PXT,0,0,0
BIC,0,0,0
SD9,0,0,0
SFG,0,0,0
CNG,0,0,0
DQC,0,0,0
HII,0,0,0
NSC,0,0,0
SPI,0,0,0
DPR,0,0,0
FIR,0,0,0
ABS,0,0,0
TYA,0,0,0
DHT,0,0,0
SJF,0,0,0
C47,0,0,0
EVE,0,0,0
LSS,0,0,0
ITD,0,0,0
SGR,0,0,0
TAC,0,0,0
TTB,0,0,0
DRH,0,0,0
SKG,0,0,0
KMR,0,0,0
PXS,0,0,0
DSN,0,0,0
FIT,0,0,0
C69,0,0,0
SGP,0,0,0
PVL,0,0,0
KLB,0,0,0
BSI,0,0,0
HT1,-1,6,7
HAX,-1,4,5
HAG,-1,4,5
GAB,-1,2,3
NTC,-1,2,3
NHA,-1,1,2
DNM,-1,1,2
BMI,-1,1,2
SJS,-1,1,2
MML,-1,0,1
BFC,-1,0,1
ROS,-1,0,1
SD5,-1,0,1
SDT,-1,0,1
CMG,-1,0,1
CRC,-1,0,1
HAI,-1,0,1
KDF,-1,0,1
PPC,-1,0,1
PFL,-1,0,1
SWC,-1,0,1
MPT,-1,0,1
BTD,-1,0,1
GDT,-1,0,1
SAV,-1,0,1
SLS,-1,0,1
HUT,-1,0,1
VRC,-1,0,1
HAR,-1,0,1
PVI,-1,0,1
VTR,-1,0,1
VLC,-1,0,1
TTF,-1,0,1
POM,-1,0,1
ABC,-1,0,1
MLS,-1,0,1
VGI,-2,11,13
REE,-2,6,8
NDN,-2,4,6
ADG,-2,3,5
AMV,-2,2,4
TVB,-2,2,4
HLD,-2,2,4
PAS,-2,2,4
TA9,-2,1,3
FTS,-2,1,3
TLD,-2,1,3
TCT,-2,0,2
PWA,-2,0,2
TDT,-2,0,2
JVC,-2,0,2
SBS,-2,0,2
TIP,-2,0,2
DVN,-2,0,2
ART,-2,0,2
ASG,-2,0,2
HTN,-2,0,2
PGN,-2,0,2
SCS,-2,0,2
BCC,-2,0,2
C32,-2,0,2
CSM,-2,0,2
BVS,-2,0,2
SZL,-2,0,2
OGC,-2,0,2
CTI,-2,0,2
TNI,-2,0,2
SRA,-2,0,2
L14,-2,0,2
VCI,-3,32,35
AGG,-3,16,19
BSR,-3,15,18
KSB,-3,11,14
TAR,-3,8,11
KOS,-3,5,8
TVC,-3,4,7
GEG,-3,3,6
PVB,-3,1,4
CEO,-3,1,4
NT2,-3,1,4
DRI,-3,1,4
HHS,-3,0,3
VCG,-3,0,3
PVC,-3,0,3
ABI,-3,0,3
MBG,-3,0,3
AST,-3,0,3
OIL,-3,0,3
TDH,-3,0,3
VGT,-3,0,3
MSR,-3,0,3
VIB,-4,20,24
TDM,-4,14,18
G36,-4,7,11
LHG,-4,2,6
DTD,-4,1,5
LIG,-4,0,4
CKG,-4,0,4
IDV,-4,0,4
TVN,-4,0,4
DDG,-4,0,4
ANV,-4,0,4
CRE,-5,18,23
LIX,-5,5,10
TDC,-5,0,5
MCH,-5,0,5
PNJ,-6,58,64
BMP,-6,8,14
PTB,-6,7,13
NTL,-6,4,10
DCM,-7,19,26
LDG,-7,6,13
AAA,-7,3,10
VCB,-8,58,66
SAB,-8,24,32
LTG,-8,4,12
TCM,-8,4,12
HQC,-8,1,9
DPG,-9,9,18
KLF,-9,1,10
POW,-10,14,24
VPG,-10,6,16
VTP,-10,3,13
IMP,-10,0,10
ITA,-11,11,22
DHC,-11,11,22
VHC,-11,5,16
LAS,-11,0,11
CTR,-12,17,29
CII,-13,5,18
DRC,-14,4,18
PLC,-14,4,18
DGW,-14,3,17
ACV,-15,19,34
HDG,-16,45,61
TNG,-16,22,38
VND,-16,18,34
SSI,-17,65,82
SHS,-17,31,48
GTN,-19,7,26
SZC,-19,6,25
HVN,-20,4,24
DPM,-21,21,42
GIL,-21,9,30
KBC,-21,1,22
TCH,-22,9,31
HPG,-25,434,459
DGC,-28,22,50
VCS,-29,10,39
PVT,-31,20,51
SHB,-32,8,40
VNM,-33,198,231
BID,-33,36,69
PVS,-36,61,97
GAS,-37,39,76
DBC,-39,18,57
SBT,-41,12,53
BVH,-43,32,75
VIX,-45,27,72
HBC,-49,11,60
GVR,-50,31,81
HCM,-50,20,70
VHM,-52,194,246
GEX,-59,119,178
PVD,-65,39,104
DXG,-68,46,114
MBB,-71,179,250
MWG,-73,119,192
STB,-73,78,151
ACB,-83,78,161
HDB,-83,68,151
VPB,-96,120,216
MSN,-99,63,162
HSG,-102,122,224
FPT,-105,92,197
CTG,-118,304,422
VRE,-123,108,231
FLC,-131,27,158
TCB,-260,277,537
