Stock,Gap,B,S
STB,269,434,165
GAS,185,296,111
APH,166,243,77
HPG,149,550,401
TCB,143,425,282
GEX,138,359,221
NKG,108,155,47
VJC,94,132,38
SHS,90,160,70
PVD,83,208,125
VNM,65,299,234
TCH,51,87,36
PDR,46,96,50
KBC,41,51,10
SSI,40,134,94
HBC,39,154,115
PHR,39,103,64
CRE,36,59,23
BVH,33,59,26
VPB,32,170,138
KDC,25,36,11
VPI,24,26,2
CTD,23,38,15
KSB,21,48,27
NVL,20,68,48
BSR,19,31,12
ACB,18,111,93
GTN,16,70,54
TPB,16,51,35
ACV,16,26,10
NVB,16,16,0
TAR,15,16,1
NHH,15,15,0
MSH,12,21,9
CVT,11,16,5
QNS,11,13,2
VGT,10,21,11
IDI,10,20,10
MST,10,15,5
MCH,10,13,3
DGC,9,36,27
PLX,9,19,10
SKG,9,14,5
HPX,9,11,2
SZC,8,29,21
SJS,8,9,1
OIL,7,8,1
KOS,7,8,1
GVR,6,60,54
IBC,6,6,0
HCM,5,65,60
HAG,5,11,6
MBS,5,7,2
PXS,5,6,1
HAP,5,5,0
NSC,5,5,0
CMX,5,5,0
HHP,5,5,0
MBB,4,158,154
GMD,4,26,22
D2D,4,13,9
PC1,4,10,6
PAS,4,7,3
PLP,4,5,1
LHG,4,5,1
EVF,4,4,0
FIT,4,4,0
SIP,3,25,22
BMI,3,8,5
MSR,3,6,3
MBG,3,6,3
FMC,3,5,2
TVN,3,4,1
TLG,3,4,1
PVC,3,4,1
CEO,3,4,1
DHA,3,3,0
CRC,3,3,0
VCB,2,37,35
PVT,2,24,22
NTC,2,9,7
VSC,2,6,4
L14,2,5,3
BIC,2,4,2
VTP,2,3,1
PPC,2,3,1
TIG,2,3,1
IDC,2,3,1
SRC,2,2,0
VTD,2,2,0
SGP,2,2,0
SKH,2,2,0
SBT,1,34,33
CTR,1,22,21
VCI,1,17,16
TLD,1,11,10
PGS,1,6,5
FTS,1,4,3
BOT,1,3,2
BVS,1,3,2
ILB,1,3,2
SHI,1,3,2
AST,1,3,2
TSC,1,1,0
APC,1,1,0
MFS,1,1,0
BCG,1,1,0
PVI,1,1,0
ABS,1,1,0
C4G,1,1,0
KLB,1,1,0
BSI,1,1,0
PVB,1,1,0
PVP,1,1,0
CTF,1,1,0
SDT,1,1,0
TDT,1,1,0
NNC,1,1,0
MPC,1,1,0
PSH,1,1,0
DLG,1,1,0
G36,0,11,11
SCR,0,8,8
DGW,0,6,6
CII,0,6,6
TVB,0,5,5
BMP,0,5,5
TDM,0,4,4
NLG,0,4,4
SZL,0,3,3
DRI,0,3,3
CTS,0,3,3
BCC,0,2,2
TDH,0,2,2
EIB,0,2,2
CTI,0,2,2
DDG,0,2,2
HND,0,2,2
TIP,0,2,2
HAR,0,1,1
SRA,0,1,1
C69,0,1,1
TV2,0,1,1
VC3,0,1,1
FRT,0,1,1
AMD,0,1,1
KDF,0,1,1
TDC,0,1,1
SCS,0,1,1
ADS,0,0,0
CIA,0,0,0
TGG,0,0,0
HVH,0,0,0
SAV,0,0,0
GKM,0,0,0
GDT,0,0,0
NAF,0,0,0
NTP,0,0,0
AFX,0,0,0
VRG,0,0,0
SNZ,0,0,0
PSD,0,0,0
ORS,0,0,0
CHP,0,0,0
FTM,0,0,0
SLS,0,0,0
S99,0,0,0
DVP,0,0,0
APG,0,0,0
VRC,0,0,0
HAD,0,0,0
AGM,0,0,0
QTP,0,0,0
TDN,0,0,0
BAX,0,0,0
DBD,0,0,0
DAH,0,0,0
VPH,0,0,0
HII,0,0,0
PXT,0,0,0
SFG,0,0,0
SD9,0,0,0
SJD,0,0,0
CNG,0,0,0
DQC,0,0,0
FIR,0,0,0
DPR,0,0,0
TYA,0,0,0
SJF,0,0,0
C47,0,0,0
EVE,0,0,0
PAC,0,0,0
LIX,0,0,0
TNI,0,0,0
VTR,0,0,0
VLC,0,0,0
KMR,0,0,0
YEG,0,0,0
POM,0,0,0
ITD,0,0,0
TAC,0,0,0
SGR,0,0,0
TTB,0,0,0
ITQ,0,0,0
DSN,0,0,0
VOS,0,0,0
SSN,0,0,0
VCP,0,0,0
PVV,0,0,0
TNT,0,0,0
VNA,0,0,0
TTZ,0,0,0
AAV,0,0,0
TNA,0,0,0
SDD,0,0,0
LGL,0,0,0
BII,0,0,0
ELC,0,0,0
HSL,0,0,0
TBC,0,0,0
VCR,0,0,0
TXM,0,0,0
DS3,0,0,0
HDA,0,0,0
CTP,0,0,0
ACL,0,0,0
TCT,0,0,0
SFI,0,0,0
PXL,0,0,0
SD6,0,0,0
CMS,0,0,0
ACM,0,0,0
ABI,0,0,0
VNG,0,0,0
VNP,0,0,0
VNE,0,0,0
TN1,0,0,0
SHA,0,0,0
TCW,0,0,0
SD5,0,0,0
CCL,0,0,0
CMG,0,0,0
DHM,0,0,0
HID,0,0,0
TTH,0,0,0
VIG,0,0,0
VIP,0,0,0
JVC,0,0,0
MHC,0,0,0
SBS,0,0,0
NBB,0,0,0
DCL,0,0,0
STH,0,0,0
FOX,0,0,0
ASG,0,0,0
ASP,0,0,0
ART,0,0,0
BMC,0,0,0
PFL,0,0,0
KHP,0,0,0
QBS,0,0,0
STK,0,0,0
VHE,0,0,0
SWC,0,0,0
MPT,0,0,0
THG,0,0,0
BCM,0,0,0
BTD,0,0,0
PHC,0,0,0
KSH,0,0,0
DNM,0,0,0
DTA,0,0,0
QCG,0,0,0
SAM,0,0,0
SBV,0,0,0
SBA,0,0,0
TDG,0,0,0
AGR,0,0,0
HCD,0,0,0
KDH,-1,22,23
DRC,-1,13,14
SAB,-1,12,13
ITA,-1,12,13
VCS,-1,9,10
DXP,-1,6,7
AMV,-1,4,5
VGC,-1,3,4
VEA,-1,3,4
DRH,-1,2,3
PAN,-1,2,3
DVN,-1,2,3
DMC,-1,2,3
MML,-1,1,2
SMB,-1,0,1
C32,-1,0,1
IDJ,-1,0,1
KLF,-1,0,1
DHT,-1,0,1
SPI,-1,0,1
NRC,-1,0,1
ABC,-1,0,1
SEA,-1,0,1
TTN,-1,0,1
AAS,-1,0,1
CVN,-1,0,1
HAI,-1,0,1
DAG,-1,0,1
NCT,-1,0,1
IDV,-1,0,1
PGN,-1,0,1
NTL,-2,13,15
VOC,-2,3,5
TCL,-2,2,4
SMC,-2,1,3
ADG,-2,1,3
EVG,-2,1,3
LSS,-2,1,3
NT2,-2,0,2
IMP,-2,0,2
TLH,-2,0,2
BFC,-2,0,2
VHC,-2,0,2
VSH,-2,0,2
HTN,-2,0,2
CSV,-2,0,2
GEG,-3,5,8
PLC,-3,3,6
DPG,-3,1,4
HQC,-3,1,4
OGC,-3,0,3
DST,-3,0,3
LIG,-3,0,3
ROS,-3,0,3
DIG,-4,51,55
VCG,-4,25,29
LTG,-4,23,27
PET,-4,15,19
VIB,-4,9,13
HT1,-4,8,12
HNG,-4,5,9
VGI,-4,3,7
BWE,-4,2,6
MLS,-4,1,5
GAB,-4,0,4
DTD,-4,0,4
LAS,-5,9,14
HDC,-5,6,11
NHA,-5,2,7
VGS,-5,1,6
PTB,-5,1,6
HHS,-5,1,6
PWA,-5,1,6
CSM,-5,0,5
HAH,-6,3,9
TTF,-6,2,8
NDN,-6,1,7
HUT,-6,0,6
CKG,-6,0,6
HDG,-7,50,57
DHC,-7,8,15
AAA,-7,3,10
DPM,-8,46,54
FLC,-8,9,17
TVC,-8,0,8
HSG,-9,106,115
HLD,-9,16,25
ANV,-9,0,9
ASM,-10,27,37
FCN,-10,9,19
HAX,-10,2,12
REE,-10,2,12
TNG,-11,15,26
GIL,-11,5,16
VHM,-12,65,77
IJC,-12,16,28
POW,-12,16,28
DCM,-12,7,19
DXG,-13,61,74
FPT,-14,53,67
AGG,-14,8,22
LDG,-14,3,17
VPG,-14,1,15
TCM,-15,4,19
VND,-16,24,40
CTG,-17,114,131
VIC,-17,16,33
VRE,-19,53,72
BID,-19,25,44
PNJ,-19,18,37
PVS,-22,52,74
LCG,-24,22,46
HVN,-26,43,69
DBC,-30,28,58
MSN,-32,26,58
SHB,-32,19,51
MWG,-43,35,78
VIX,-48,38,86
HDB,-65,75,140
