Stock,Gap,B,S
APH,209,393,184
HPG,157,482,325
PDR,99,165,66
HDB,80,244,164
TCB,77,253,176
VJC,74,95,21
MWG,72,178,106
NVL,58,86,28
DXG,51,110,59
DIG,48,126,78
MBB,47,117,70
KDC,44,47,3
HDG,40,81,41
TCH,37,79,42
PET,37,79,42
GMD,37,61,24
POW,35,212,177
HCM,35,66,31
FPT,30,97,67
NLG,30,37,7
VPI,29,38,9
NVB,28,40,12
ART,28,34,6
VIC,27,64,37
CTG,24,174,150
BMP,24,34,10
SSI,17,59,42
NHH,17,17,0
BMI,15,18,3
CMX,15,16,1
CRE,14,31,17
PNJ,13,63,50
VND,12,48,36
BVH,12,29,17
REE,12,21,9
SHI,12,12,0
KDH,11,55,44
HDC,11,21,10
IDC,10,37,27
MCH,10,17,7
EVG,10,10,0
ACB,9,75,66
HBC,8,64,56
ITA,8,36,28
SIP,8,21,13
LCG,8,21,13
AFX,7,12,5
HAH,7,10,3
BCM,7,7,0
VCI,6,37,31
TNG,6,24,18
PTB,6,10,4
HPX,6,8,2
FLC,5,15,10
TDM,5,8,3
NTC,5,8,3
ADG,4,6,2
HQC,4,5,1
FTS,4,5,1
DRH,4,4,0
HAI,4,4,0
KSB,3,18,15
TVC,3,12,9
NTP,3,6,3
HVN,3,5,2
HTN,3,5,2
CTI,3,3,0
SJS,3,3,0
SJD,3,3,0
DHA,3,3,0
HND,3,3,0
FMC,2,7,5
YEG,2,6,4
VCP,2,5,3
AGR,2,5,3
DVN,2,4,2
VGC,2,3,1
C4G,2,3,1
EIB,2,2,0
TCL,2,2,0
NSC,2,2,0
IMP,2,2,0
IBC,2,2,0
D2D,1,20,19
KBC,1,19,18
VSC,1,5,4
MSR,1,5,4
VOC,1,3,2
MBG,1,3,2
AMD,1,3,2
OIL,1,2,1
PLP,1,2,1
TLG,1,2,1
MBS,1,2,1
SD5,1,2,1
SMB,1,1,0
BVS,1,1,0
VRC,1,1,0
DHT,1,1,0
FIR,1,1,0
HHP,1,1,0
VNG,1,1,0
AAS,1,1,0
GAB,1,1,0
PPC,1,1,0
TIP,1,1,0
BMC,1,1,0
PSH,1,1,0
NCT,1,1,0
NKG,0,68,68
SHS,0,48,48
PHR,0,25,25
IDI,0,4,4
TTF,0,4,4
PAS,0,4,4
C32,0,3,3
CRC,0,2,2
LAS,0,1,1
BCC,0,1,1
VGS,0,1,1
NT2,0,1,1
LIX,0,1,1
VLC,0,1,1
VOS,0,1,1
VC3,0,1,1
TDC,0,1,1
CSV,0,1,1
NAF,0,0,0
GDT,0,0,0
TSC,0,0,0
TGG,0,0,0
HVH,0,0,0
SAV,0,0,0
CIA,0,0,0
ADS,0,0,0
GKM,0,0,0
PSD,0,0,0
DVP,0,0,0
CSM,0,0,0
FTM,0,0,0
APC,0,0,0
ORS,0,0,0
SNZ,0,0,0
HAP,0,0,0
OGC,0,0,0
VPH,0,0,0
TDN,0,0,0
QTP,0,0,0
MFS,0,0,0
AGM,0,0,0
BAX,0,0,0
BIC,0,0,0
PXT,0,0,0
DQC,0,0,0
CNG,0,0,0
SFG,0,0,0
HII,0,0,0
SRC,0,0,0
EVF,0,0,0
PVI,0,0,0
SPI,0,0,0
SRA,0,0,0
TNI,0,0,0
C47,0,0,0
SJF,0,0,0
TYA,0,0,0
EVE,0,0,0
ITD,0,0,0
TTB,0,0,0
DRI,0,0,0
TLD,0,0,0
TAC,0,0,0
SGR,0,0,0
SKG,0,0,0
POM,0,0,0
PXS,0,0,0
KMR,0,0,0
DSN,0,0,0
ABC,0,0,0
DDG,0,0,0
C69,0,0,0
ANV,0,0,0
FIT,0,0,0
BSI,0,0,0
KLB,0,0,0
ITQ,0,0,0
PVL,0,0,0
PVV,0,0,0
VNA,0,0,0
TTZ,0,0,0
TNT,0,0,0
MML,0,0,0
SKH,0,0,0
TV2,0,0,0
TVS,0,0,0
SSN,0,0,0
BII,0,0,0
ELC,0,0,0
TTN,0,0,0
TXM,0,0,0
SEA,0,0,0
HSL,0,0,0
TBC,0,0,0
SDD,0,0,0
NHA,0,0,0
LIG,0,0,0
LGL,0,0,0
PVC,0,0,0
PVP,0,0,0
CTF,0,0,0
VNP,0,0,0
ACM,0,0,0
ABI,0,0,0
CMS,0,0,0
SD6,0,0,0
TCT,0,0,0
SFI,0,0,0
ACL,0,0,0
DS3,0,0,0
HDA,0,0,0
CTP,0,0,0
KOS,0,0,0
TTH,0,0,0
HID,0,0,0
CMG,0,0,0
SDT,0,0,0
CCL,0,0,0
TN1,0,0,0
SHA,0,0,0
CTS,0,0,0
VNE,0,0,0
STH,0,0,0
VSH,0,0,0
TDT,0,0,0
DCL,0,0,0
MHC,0,0,0
SBS,0,0,0
JVC,0,0,0
VIG,0,0,0
VIP,0,0,0
NBB,0,0,0
KHP,0,0,0
PFL,0,0,0
STK,0,0,0
QBS,0,0,0
DAG,0,0,0
ASG,0,0,0
ASP,0,0,0
FOX,0,0,0
KSH,0,0,0
AST,0,0,0
DNM,0,0,0
THG,0,0,0
MPT,0,0,0
VHE,0,0,0
SWC,0,0,0
BTD,0,0,0
PHC,0,0,0
PGN,0,0,0
HCD,0,0,0
SAM,0,0,0
SBV,0,0,0
SBA,0,0,0
TDG,0,0,0
DLG,0,0,0
QCG,0,0,0
DTA,0,0,0
VGI,-1,18,19
CTD,-1,13,14
SAB,-1,4,5
DBD,-1,4,5
TAR,-1,3,4
CEO,-1,3,4
BCG,-1,2,3
ILB,-1,2,3
LSS,-1,1,2
KDF,-1,1,2
IDV,-1,1,2
BOT,-1,0,1
CHP,-1,0,1
S99,-1,0,1
MST,-1,0,1
PGS,-1,0,1
HUT,-1,0,1
VGT,-1,0,1
HAR,-1,0,1
KLF,-1,0,1
SD9,-1,0,1
VTR,-1,0,1
VTD,-1,0,1
TVN,-1,0,1
MLS,-1,0,1
DST,-1,0,1
PVB,-1,0,1
TLH,-1,0,1
AAV,-1,0,1
PXL,-1,0,1
PAN,-1,0,1
DHM,-1,0,1
TCW,-1,0,1
HAX,-1,0,1
SCS,-1,0,1
DBC,-2,27,29
G36,-2,9,11
LHG,-2,5,7
DPR,-2,3,5
QNS,-2,2,4
SGP,-2,1,3
VPG,-2,1,3
MPC,-2,1,3
SMC,-2,0,2
SLS,-2,0,2
IDJ,-2,0,2
SZL,-2,0,2
APG,-2,0,2
DAH,-2,0,2
ABS,-2,0,2
PAC,-2,0,2
L14,-2,0,2
NRC,-2,0,2
HHS,-2,0,2
VCR,-2,0,2
FRT,-2,0,2
ROS,-2,0,2
HNG,-3,34,37
VEA,-3,6,9
GEG,-3,4,7
DXP,-3,4,7
DPG,-3,3,6
DPM,-3,3,6
HLD,-3,2,5
VTP,-3,1,4
BFC,-3,1,4
LDG,-3,1,4
PWA,-3,1,4
TNA,-3,0,3
MSH,-3,0,3
DTD,-3,0,3
GTN,-4,22,26
DGW,-4,4,8
VIB,-4,3,7
TVB,-4,1,5
TDH,-4,0,4
VRG,-4,0,4
AMV,-4,0,4
NNC,-4,0,4
VHC,-5,26,31
HAG,-5,9,14
FCN,-5,7,12
IJC,-5,6,11
ACV,-5,6,11
GIL,-5,0,5
ASM,-6,26,32
PVT,-6,9,15
SCR,-6,9,15
DRC,-6,2,8
VCB,-7,59,66
PLX,-7,13,20
DCM,-7,6,13
CKG,-7,5,12
NTL,-7,4,11
DMC,-7,1,8
SZC,-8,12,20
MSN,-8,9,17
TIG,-8,4,12
PC1,-8,2,10
TPB,-9,42,51
VCS,-9,11,20
AAA,-9,8,17
NDN,-9,1,10
SBT,-10,41,51
DHC,-10,17,27
LTG,-10,5,15
CVN,-11,4,15
AGG,-12,21,33
VCG,-12,3,15
CTR,-13,15,28
HT1,-13,1,14
CII,-14,3,17
BID,-15,61,76
DGC,-15,4,19
BWE,-16,8,24
GAS,-17,34,51
GVR,-17,26,43
CVT,-18,0,18
VPB,-20,105,125
PLC,-23,5,28
BSR,-24,18,42
SHB,-25,10,35
PVD,-27,59,86
TCM,-30,37,67
HSG,-33,72,105
GEX,-35,70,105
PVS,-36,25,61
VIX,-36,17,53
VRE,-37,102,139
VHM,-39,82,121
STB,-47,74,121
VNM,-68,194,262
