Stock,Gap,B,S
CTG,243,647,404
PVD,116,197,81
VJC,99,119,20
MSN,55,112,57
APH,50,143,93
KDC,49,79,30
TVC,49,56,7
VPI,48,50,2
PDR,44,123,79
NVB,38,38,0
HNG,36,107,71
GAS,36,104,68
BID,28,98,70
TDH,28,68,40
CII,27,58,31
HAG,23,37,14
DXG,22,77,55
SAB,19,28,9
PAN,18,36,18
ITA,15,84,69
VNM,15,75,60
KDF,15,20,5
ACV,14,33,19
HAH,14,22,8
GEG,14,21,7
LDG,12,21,9
VPG,12,13,1
TPB,11,42,31
CRE,11,20,9
NHH,11,12,1
VEA,10,14,4
EVG,10,11,1
SHI,9,9,0
SIP,8,29,21
PLP,8,8,0
CTD,7,17,10
C32,7,9,2
LIX,7,7,0
HPX,6,7,1
MCH,6,6,0
DCM,5,29,24
SCR,5,12,7
NDN,5,8,3
HBC,4,62,58
LTG,4,15,11
CEO,4,12,8
MSR,4,6,2
EIB,4,4,0
HAR,4,4,0
C47,4,4,0
PLX,3,39,36
BSR,3,27,24
DPM,3,19,16
CKG,3,16,13
HVN,3,6,3
PXL,3,6,3
CSV,3,6,3
CIA,3,4,1
ORS,3,3,0
BAX,3,3,0
SDT,3,3,0
CRC,3,3,0
DLG,3,3,0
HLD,2,6,4
CMX,2,3,1
HAX,2,2,0
DMC,2,2,0
LCG,1,65,64
VND,1,18,17
TVB,1,13,12
NTP,1,6,5
KOS,1,4,3
FMC,1,4,3
APG,1,2,1
ABS,1,2,1
DHT,1,2,1
VLC,1,2,1
AMV,1,2,1
MBS,1,2,1
NAF,1,1,0
APC,1,1,0
CSM,1,1,0
PGS,1,1,0
SRC,1,1,0
MLS,1,1,0
C69,1,1,0
TTN,1,1,0
TCT,1,1,0
PWA,1,1,0
IBC,1,1,0
CMG,1,1,0
BCM,1,1,0
PSH,1,1,0
VCB,0,30,30
BMP,0,5,5
DVN,0,4,4
TV2,0,3,3
BFC,0,3,3
NLG,0,2,2
QNS,0,2,2
VGS,0,1,1
HAP,0,1,1
EVF,0,1,1
TVN,0,1,1
DPR,0,1,1
POM,0,1,1
C4G,0,1,1
VCP,0,1,1
TLH,0,1,1
VC3,0,1,1
ABI,0,1,1
DTD,0,1,1
FOX,0,1,1
MPC,0,1,1
SAV,0,0,0
HVH,0,0,0
TGG,0,0,0
SMB,0,0,0
GKM,0,0,0
GDT,0,0,0
LAS,0,0,0
BCC,0,0,0
SMC,0,0,0
TSC,0,0,0
SNZ,0,0,0
VRG,0,0,0
SLS,0,0,0
FTM,0,0,0
CHP,0,0,0
VRC,0,0,0
AGM,0,0,0
HAD,0,0,0
TDN,0,0,0
MFS,0,0,0
QTP,0,0,0
BCG,0,0,0
VPH,0,0,0
DAH,0,0,0
DBD,0,0,0
PVI,0,0,0
BIC,0,0,0
PXT,0,0,0
DHA,0,0,0
SJD,0,0,0
SJS,0,0,0
SD9,0,0,0
SFG,0,0,0
DQC,0,0,0
TYA,0,0,0
FIR,0,0,0
SJF,0,0,0
PAC,0,0,0
EVE,0,0,0
NSC,0,0,0
VTR,0,0,0
TNI,0,0,0
SRA,0,0,0
SPI,0,0,0
SKG,0,0,0
KMR,0,0,0
PXS,0,0,0
NRC,0,0,0
YEG,0,0,0
ILB,0,0,0
LSS,0,0,0
ITD,0,0,0
TLD,0,0,0
SGR,0,0,0
TAC,0,0,0
TTB,0,0,0
ANV,0,0,0
SGP,0,0,0
ITQ,0,0,0
KLB,0,0,0
PVL,0,0,0
BSI,0,0,0
TLG,0,0,0
DSN,0,0,0
ABC,0,0,0
TVS,0,0,0
SSN,0,0,0
DST,0,0,0
VOS,0,0,0
SKH,0,0,0
PVV,0,0,0
TNT,0,0,0
TTZ,0,0,0
HHP,0,0,0
SDD,0,0,0
TNA,0,0,0
LIG,0,0,0
PVC,0,0,0
LGL,0,0,0
NHA,0,0,0
ELC,0,0,0
BII,0,0,0
TBC,0,0,0
HSL,0,0,0
SEA,0,0,0
TXM,0,0,0
VCR,0,0,0
ACL,0,0,0
HDA,0,0,0
CTP,0,0,0
DS3,0,0,0
SFI,0,0,0
GAB,0,0,0
PVP,0,0,0
CMS,0,0,0
VNG,0,0,0
CTF,0,0,0
ACM,0,0,0
VNE,0,0,0
TCW,0,0,0
SHA,0,0,0
TN1,0,0,0
CCL,0,0,0
SD5,0,0,0
TTH,0,0,0
HID,0,0,0
JVC,0,0,0
VIP,0,0,0
VIG,0,0,0
MHC,0,0,0
NBB,0,0,0
VSH,0,0,0
DCL,0,0,0
TDT,0,0,0
STH,0,0,0
HND,0,0,0
ASP,0,0,0
ASG,0,0,0
BMC,0,0,0
NNC,0,0,0
KHP,0,0,0
DAG,0,0,0
QBS,0,0,0
MPT,0,0,0
SWC,0,0,0
PHC,0,0,0
BTD,0,0,0
QCG,0,0,0
DTA,0,0,0
TDG,0,0,0
SBV,0,0,0
SAM,0,0,0
IDV,0,0,0
PGN,0,0,0
SCS,0,0,0
HCD,0,0,0
POW,-1,63,64
HDB,-1,32,33
HUT,-1,5,6
VCG,-1,2,3
PVB,-1,2,3
ART,-1,2,3
L14,-1,1,2
AAV,-1,1,2
VNP,-1,1,2
TDC,-1,1,2
BOT,-1,0,1
S99,-1,0,1
DVP,-1,0,1
VGC,-1,0,1
CNG,-1,0,1
VTD,-1,0,1
DDG,-1,0,1
MML,-1,0,1
DHM,-1,0,1
SBS,-1,0,1
MSH,-1,0,1
PFL,-1,0,1
STK,-1,0,1
KSH,-1,0,1
AST,-1,0,1
DNM,-1,0,1
SBA,-1,0,1
NCT,-1,0,1
AGR,-1,0,1
KBC,-2,26,28
VHC,-2,26,28
NTC,-2,12,14
CVN,-2,9,11
TTF,-2,6,8
LHG,-2,5,7
FIT,-2,4,6
OIL,-2,3,5
HQC,-2,2,4
HHS,-2,1,3
VGT,-2,0,2
DRH,-2,0,2
IMP,-2,0,2
VNA,-2,0,2
AMD,-2,0,2
FTS,-2,0,2
THG,-2,0,2
VTP,-3,5,8
CTI,-3,5,8
AFX,-3,3,6
MST,-3,2,5
VSC,-3,2,5
HT1,-3,2,5
BVS,-3,1,4
TAR,-3,1,4
PSD,-3,0,3
IDJ,-3,0,3
OGC,-3,0,3
CTS,-3,0,3
ROS,-3,0,3
MBG,-3,0,3
HAI,-3,0,3
FPT,-4,33,37
HDC,-4,15,19
VOC,-4,5,9
CVT,-4,3,7
NTL,-4,3,7
DPG,-4,1,5
PAS,-4,1,5
DGW,-4,1,5
ADG,-4,0,4
HII,-4,0,4
D2D,-4,0,4
KLF,-4,0,4
PPC,-4,0,4
TIG,-4,0,4
PHR,-5,30,35
NT2,-5,3,8
PTB,-5,2,7
IDI,-5,1,6
DXP,-5,0,5
TIP,-5,0,5
HTN,-5,0,5
IDC,-6,18,24
PVT,-6,15,21
G36,-6,11,17
FCN,-6,9,15
BVH,-6,6,12
DRI,-6,3,9
GIL,-6,2,8
TCL,-6,0,6
NKG,-7,29,36
GVR,-7,16,23
BMI,-7,2,9
SZL,-7,0,7
MWG,-8,45,53
VGI,-8,18,26
TNG,-8,13,21
SBT,-9,28,37
PNJ,-9,25,34
TCM,-9,15,24
HDG,-9,13,22
DGC,-9,3,12
REE,-9,1,10
BWE,-10,13,23
DRC,-10,12,22
VCS,-10,5,15
SZC,-11,3,14
FLC,-12,5,17
IJC,-12,0,12
VIC,-13,36,49
AAA,-13,18,31
KSB,-13,9,22
PLC,-13,3,16
PC1,-13,1,14
PVS,-14,53,67
SHS,-14,15,29
PET,-14,2,16
AAS,-14,1,15
MBB,-15,254,269
VCI,-15,14,29
DHC,-15,4,19
DBC,-17,6,23
ASM,-19,25,44
KDH,-19,12,31
CTR,-21,42,63
GTN,-22,4,26
TDM,-22,0,22
HSG,-25,78,103
VPB,-26,129,155
FRT,-26,14,40
NVL,-27,39,66
TCH,-29,144,173
AGG,-29,19,48
SSI,-33,68,101
STB,-35,158,193
HCM,-39,26,65
DIG,-42,85,127
VHM,-42,64,106
VRE,-42,34,76
GEX,-43,43,86
VIB,-43,11,54
SHB,-46,21,67
VIX,-55,26,81
TCB,-63,183,246
GMD,-81,30,111
HPG,-88,273,361
