Stock,Gap,B,S
VNM,557,1235,678
VJC,154,220,66
GMD,105,433,328
PDR,99,287,188
NVL,88,224,136
APH,83,151,68
MBB,77,398,321
NVB,73,82,9
VIC,68,148,80
VIX,51,158,107
TV2,43,52,9
CEO,35,88,53
KDC,33,47,14
TVC,25,42,17
NHH,24,27,3
SBT,21,84,63
NLG,19,34,15
HPX,19,23,4
MWG,18,176,158
CTD,18,130,112
KDH,18,121,103
REE,14,41,27
IBC,14,14,0
VPI,13,15,2
PLP,13,14,1
DBC,12,159,147
VPG,11,14,3
C32,9,12,3
ORS,9,9,0
VCS,8,43,35
HNG,7,93,86
VGI,7,75,68
CRE,7,40,33
PSH,7,7,0
TPB,6,45,39
PWA,6,9,3
GKM,6,6,0
CRC,5,5,0
TDH,4,34,30
PGS,4,10,6
TCL,4,9,5
MSH,4,7,3
TDT,4,5,1
SHI,4,5,1
DVP,4,5,1
TNA,4,4,0
HAG,3,78,75
ACV,3,49,46
EVG,3,4,1
PGN,3,3,0
FPT,2,138,136
DHC,2,19,17
GEG,2,16,14
PAS,2,14,12
MPC,2,6,4
FTS,2,5,3
VC3,2,4,2
PVC,2,4,2
NCT,2,3,1
DPR,2,3,1
DST,2,2,0
C47,2,2,0
ILB,2,2,0
PNJ,1,68,67
KDF,1,10,9
DRH,1,9,8
PC1,1,7,6
TIG,1,4,3
LAS,1,3,2
DBD,1,3,2
NHA,1,2,1
CNG,1,2,1
DHT,1,2,1
PXS,1,2,1
HVH,1,2,1
VSH,1,1,0
NNC,1,1,0
DAG,1,1,0
SCS,1,1,0
TTZ,1,1,0
SJD,1,1,0
FIR,1,1,0
POM,1,1,0
MLS,1,1,0
TSC,1,1,0
CSM,1,1,0
S99,1,1,0
VGT,0,7,7
CTI,0,4,4
SMB,0,4,4
BFC,0,3,3
CVT,0,3,3
TLH,0,2,2
VCP,0,1,1
VNG,0,1,1
TLG,0,1,1
BSI,0,1,1
TDN,0,1,1
STH,0,0,0
DCL,0,0,0
MHC,0,0,0
NBB,0,0,0
PFL,0,0,0
QBS,0,0,0
STK,0,0,0
ASG,0,0,0
ASP,0,0,0
FOX,0,0,0
BMC,0,0,0
KSH,0,0,0
THG,0,0,0
VHE,0,0,0
SWC,0,0,0
MPT,0,0,0
BTD,0,0,0
PHC,0,0,0
BCM,0,0,0
HCD,0,0,0
SAM,0,0,0
SBV,0,0,0
TDG,0,0,0
DTA,0,0,0
PVV,0,0,0
TNT,0,0,0
CLG,0,0,0
SKH,0,0,0
TVS,0,0,0
BII,0,0,0
TXM,0,0,0
HSL,0,0,0
TBC,0,0,0
SDD,0,0,0
LGL,0,0,0
CTF,0,0,0
VNP,0,0,0
CMS,0,0,0
SFI,0,0,0
CTP,0,0,0
HDA,0,0,0
ACL,0,0,0
GAB,0,0,0
HID,0,0,0
TTH,0,0,0
SD5,0,0,0
DHM,0,0,0
TN1,0,0,0
SHA,0,0,0
TCW,0,0,0
VNE,0,0,0
PXT,0,0,0
DQC,0,0,0
SFG,0,0,0
SD9,0,0,0
SRC,0,0,0
HII,0,0,0
TNI,0,0,0
SJF,0,0,0
TVN,0,0,0
TYA,0,0,0
EVE,0,0,0
PAC,0,0,0
ITD,0,0,0
LSS,0,0,0
TTB,0,0,0
TAC,0,0,0
SGR,0,0,0
TLD,0,0,0
YEG,0,0,0
KMR,0,0,0
DSN,0,0,0
DDG,0,0,0
PVL,0,0,0
ITQ,0,0,0
SMC,0,0,0
TGG,0,0,0
ADS,0,0,0
BOT,0,0,0
PSD,0,0,0
SLS,0,0,0
FTM,0,0,0
SNZ,0,0,0
HAP,0,0,0
VPH,0,0,0
HAD,0,0,0
AGM,0,0,0
VOC,-1,17,18
DPG,-1,14,15
SKG,-1,7,8
BMP,-1,5,6
CTS,-1,3,4
VRG,-1,3,4
PXL,-1,2,3
AMD,-1,2,3
NRC,-1,2,3
VRC,-1,2,3
VGC,-1,2,3
VIG,-1,1,2
VIP,-1,1,2
SPI,-1,1,2
JVC,-1,0,1
KHP,-1,0,1
DNM,-1,0,1
AST,-1,0,1
SBA,-1,0,1
IDV,-1,0,1
MML,-1,0,1
VOS,-1,0,1
TTN,-1,0,1
PVP,-1,0,1
ACM,-1,0,1
SD6,-1,0,1
DS3,-1,0,1
SDT,-1,0,1
CCL,-1,0,1
EVF,-1,0,1
PVI,-1,0,1
NSC,-1,0,1
ABC,-1,0,1
C69,-1,0,1
KLB,-1,0,1
SAV,-1,0,1
CHP,-1,0,1
APC,-1,0,1
OGC,-1,0,1
DAH,-1,0,1
QTP,-1,0,1
LDG,-2,36,38
MCH,-2,4,6
HAI,-2,2,4
VTR,-2,2,4
NTC,-2,2,4
ELC,-2,1,3
MBG,-2,1,3
CMX,-2,1,3
NAF,-2,1,3
VGS,-2,1,3
DLG,-2,0,2
QCG,-2,0,2
VNA,-2,0,2
SSN,-2,0,2
CMG,-2,0,2
BIC,-2,0,2
DHA,-2,0,2
VTD,-2,0,2
ABS,-2,0,2
GDT,-2,0,2
HUT,-3,12,15
LIG,-3,3,6
L14,-3,2,5
BCG,-3,2,5
VCR,-3,1,4
ABI,-3,1,4
TCT,-3,1,4
TDC,-3,0,3
SEA,-3,0,3
TVB,-3,0,3
VLC,-3,0,3
SGP,-3,0,3
CIA,-3,0,3
MFS,-3,0,3
HVN,-4,12,16
MSR,-4,6,10
VSC,-4,4,8
PVB,-4,3,7
SAB,-4,3,7
HHP,-4,2,6
MST,-4,2,6
HND,-4,0,4
HLD,-4,0,4
IDJ,-4,0,4
SZL,-4,0,4
EIB,-4,0,4
SSI,-5,288,293
OIL,-5,10,15
QNS,-5,9,14
PPC,-5,5,10
VTP,-5,5,10
BCC,-5,3,8
HTN,-5,2,7
APG,-5,1,6
SBS,-5,0,5
DMC,-5,0,5
AAS,-5,0,5
BAX,-5,0,5
FLC,-6,20,26
TCH,-6,20,26
ANV,-6,5,11
HHS,-6,4,10
SJS,-6,4,10
TIP,-6,1,7
HAX,-6,1,7
IMP,-6,1,7
HAR,-6,0,6
IJC,-7,26,33
AGR,-7,22,29
BVS,-7,13,20
C4G,-7,7,14
AMV,-7,4,11
ADG,-7,3,10
ART,-7,1,8
VCG,-7,1,8
AFX,-7,1,8
PAN,-8,42,50
NDN,-8,13,21
PTB,-8,11,19
HQC,-8,4,12
ROS,-8,1,9
DRI,-8,1,9
NTP,-8,1,9
BMI,-8,1,9
SRA,-8,0,8
PLX,-9,58,67
SCR,-9,28,37
DRC,-9,24,33
NTL,-9,16,25
TAR,-9,15,24
KLF,-9,2,11
DTD,-9,0,9
FMC,-10,10,20
AAV,-10,2,12
LHG,-10,2,12
MBS,-10,2,12
BID,-11,179,190
GIL,-11,10,21
LTG,-11,6,17
HT1,-12,12,24
D2D,-12,1,13
LIX,-12,1,13
IDI,-13,16,29
TTF,-13,6,19
CVN,-13,2,15
CII,-14,54,68
PVT,-15,30,45
FIT,-16,7,23
GTN,-17,75,92
DVN,-18,27,45
DCM,-18,24,42
KOS,-18,13,31
DXP,-18,5,23
TNG,-19,35,54
VND,-19,29,48
TDM,-19,15,34
BWE,-19,6,25
HAH,-19,5,24
KSB,-20,53,73
HDC,-20,15,35
FCN,-20,7,27
CSV,-20,6,26
TCM,-21,40,61
VHC,-21,26,47
CKG,-22,19,41
NT2,-22,2,24
SIP,-25,50,75
VEA,-25,21,46
AAA,-25,19,44
HDG,-26,95,121
PLC,-26,16,42
DPM,-27,42,69
DGW,-27,4,31
VIB,-28,12,40
IDC,-30,31,61
CTG,-31,367,398
ASM,-31,53,84
G36,-31,39,70
DGC,-34,25,59
PVS,-35,81,116
PET,-35,9,44
BVH,-36,49,85
AGG,-36,47,83
BSR,-36,35,71
VPB,-40,195,235
CTR,-41,57,98
KBC,-41,31,72
VCB,-43,123,166
HCM,-44,116,160
GVR,-44,42,86
LCG,-47,36,83
SHB,-48,50,98
SZC,-49,30,79
VCI,-50,51,101
VHM,-51,177,228
VRE,-57,237,294
HBC,-58,120,178
ITA,-60,58,118
MSN,-61,77,138
FRT,-61,31,92
SHS,-66,47,113
HDB,-67,92,159
GAS,-70,49,119
NKG,-76,92,168
PVD,-81,78,159
POW,-82,92,174
DXG,-85,82,167
HSG,-93,262,355
PHR,-104,58,162
DIG,-122,155,277
GEX,-145,107,252
TCB,-156,478,634
ACB,-156,220,376
STB,-188,256,444
HPG,-549,968,1517
