Stock,Gap,B,S
STB,306,594,288
PDR,248,473,225
SSI,224,541,317
MBB,200,528,328
VIX,186,257,71
HDB,179,365,186
DIG,165,331,166
VPB,135,424,289
DBC,125,298,173
HCM,117,219,102
HPG,110,679,569
TCH,101,143,42
TCB,96,575,479
AGG,92,154,62
CTG,91,294,203
TPB,89,146,57
HBC,86,270,184
GMD,84,187,103
SHS,79,140,61
HSG,75,265,190
VHM,70,264,194
VCI,68,169,101
ASM,60,109,49
GEG,56,83,27
HUT,48,95,47
VEA,47,67,20
VPI,47,53,6
SZC,43,78,35
HDC,37,89,52
MSR,37,77,40
TV2,37,59,22
NVB,36,39,3
HDG,35,116,81
VJC,30,81,51
BSR,30,66,36
NVL,29,295,266
LDG,29,82,53
FTS,29,42,13
CII,23,41,18
IDI,23,37,14
NHH,21,23,2
BID,20,128,108
VND,20,95,75
GAS,20,63,43
SBT,19,64,45
CEO,19,59,40
KBC,17,107,90
PNJ,17,57,40
NLG,17,43,26
ORS,17,23,6
HPX,17,20,3
PLX,16,45,29
BCC,16,27,11
FIT,15,50,35
L14,15,32,17
FPT,14,116,102
APH,14,56,42
VIB,13,24,11
BSI,13,17,4
MSN,12,102,90
VPG,12,32,20
TIP,12,15,3
GKM,12,12,0
FRT,11,111,100
SHI,11,11,0
KSB,10,54,44
GVR,9,124,115
GTN,9,124,115
VCB,9,98,89
SAB,9,37,28
CRC,9,24,15
CTS,9,20,11
PAS,9,16,7
VSC,9,15,6
SFI,9,9,0
KDC,8,31,23
BVS,8,17,9
DTD,8,9,1
PSH,8,8,0
BWE,7,41,34
SIP,7,39,32
HAH,7,11,4
SBS,7,10,3
EVG,7,8,1
ACV,6,45,39
VGI,6,37,31
HT1,6,22,16
PLP,6,11,5
TIG,6,10,4
AGR,6,9,3
DCL,6,6,0
CRE,5,58,53
PVB,5,16,11
DRH,5,7,2
ACM,5,6,1
BCG,5,5,0
BMI,4,15,11
AAV,4,10,6
CTI,4,9,5
VC3,4,6,2
TCT,4,4,0
DPG,3,12,9
NT2,3,11,8
ADG,3,11,8
TTB,3,10,7
C4G,3,10,7
MCH,3,9,6
VRG,3,6,3
SCS,3,5,2
VIG,3,5,2
KLB,3,4,1
DLG,3,3,0
IJC,2,98,96
HVN,2,26,24
MBS,2,12,10
QNS,2,10,8
TVC,2,6,4
KLF,2,5,3
PVI,2,4,2
KHP,2,3,1
NHA,2,3,1
MSH,2,2,0
ACL,2,2,0
DHM,2,2,0
CMG,2,2,0
LSS,2,2,0
PXS,2,2,0
DSN,2,2,0
FIR,2,2,0
HAD,2,2,0
CTR,1,40,39
TDC,1,19,18
SRA,1,14,13
CSV,1,7,6
PC1,1,6,5
VCP,1,4,3
VSH,1,2,1
ABI,1,2,1
HHP,1,2,1
LAS,1,2,1
SAM,1,1,0
HND,1,1,0
ASG,1,1,0
VNG,1,1,0
PXL,1,1,0
TTH,1,1,0
IBC,1,1,0
TNT,1,1,0
SDD,1,1,0
TAC,1,1,0
IMP,1,1,0
PVL,1,1,0
CNG,1,1,0
TNI,1,1,0
NSC,1,1,0
EVE,1,1,0
PAC,1,1,0
VTD,1,1,0
C47,1,1,0
DAH,1,1,0
BAX,1,1,0
MFS,1,1,0
ADS,1,1,0
SAV,1,1,0
HVH,1,1,0
LIG,0,9,9
ANV,0,9,9
DRI,0,6,6
HLD,0,5,5
HTN,0,3,3
HAX,0,3,3
KOS,0,3,3
LIX,0,3,3
SMC,0,3,3
STK,0,2,2
SJF,0,2,2
TCW,0,1,1
DST,0,1,1
BIC,0,1,1
SRC,0,1,1
APC,0,1,1
DVP,0,1,1
SNZ,0,1,1
BTD,0,0,0
PHC,0,0,0
VHE,0,0,0
SWC,0,0,0
MPT,0,0,0
HCD,0,0,0
PGN,0,0,0
IDV,0,0,0
DTA,0,0,0
SBA,0,0,0
TDG,0,0,0
SBV,0,0,0
STH,0,0,0
NBB,0,0,0
VIP,0,0,0
MHC,0,0,0
DAG,0,0,0
QBS,0,0,0
ASP,0,0,0
SD6,0,0,0
CMS,0,0,0
CTF,0,0,0
GAB,0,0,0
DS3,0,0,0
HDA,0,0,0
CTP,0,0,0
SDT,0,0,0
CCL,0,0,0
HID,0,0,0
VNE,0,0,0
AMD,0,0,0
SHA,0,0,0
TN1,0,0,0
TTZ,0,0,0
PVV,0,0,0
TVS,0,0,0
SSN,0,0,0
SKH,0,0,0
CLG,0,0,0
HSL,0,0,0
TBC,0,0,0
TXM,0,0,0
TTN,0,0,0
ELC,0,0,0
BII,0,0,0
LGL,0,0,0
SGR,0,0,0
TLD,0,0,0
ITD,0,0,0
KMR,0,0,0
YEG,0,0,0
POM,0,0,0
DDG,0,0,0
ABC,0,0,0
C69,0,0,0
SFG,0,0,0
SD9,0,0,0
DHA,0,0,0
SJS,0,0,0
PXT,0,0,0
EVF,0,0,0
DPR,0,0,0
TYA,0,0,0
PGS,0,0,0
HAP,0,0,0
DBD,0,0,0
VPH,0,0,0
AGM,0,0,0
SMB,0,0,0
CIA,0,0,0
TGG,0,0,0
CHP,0,0,0
FTM,0,0,0
S99,0,0,0
PSD,0,0,0
BOT,0,0,0
AFX,0,0,0
IDC,-1,109,110
PLC,-1,10,11
FOX,-1,6,7
TLG,-1,6,7
VGC,-1,5,6
C32,-1,4,5
PVP,-1,2,3
SD5,-1,2,3
CVT,-1,2,3
NCT,-1,1,2
TDT,-1,1,2
SGP,-1,1,2
SJD,-1,1,2
HAR,-1,1,2
THG,-1,0,1
JVC,-1,0,1
NNC,-1,0,1
BMC,-1,0,1
VNP,-1,0,1
MML,-1,0,1
PVC,-1,0,1
ITQ,-1,0,1
DQC,-1,0,1
HII,-1,0,1
SPI,-1,0,1
TVN,-1,0,1
VRC,-1,0,1
SZL,-1,0,1
TDN,-1,0,1
VGS,-1,0,1
TSC,-1,0,1
GDT,-1,0,1
SLS,-1,0,1
CSM,-1,0,1
LTG,-2,32,34
DRC,-2,25,27
NTC,-2,10,12
PFL,-2,4,6
MPC,-2,3,5
KSH,-2,1,3
TNA,-2,1,3
ILB,-2,1,3
ABS,-2,1,3
DNM,-2,0,2
BFC,-2,0,2
VNA,-2,0,2
VOS,-2,0,2
SEA,-2,0,2
NRC,-2,0,2
SKG,-2,0,2
VTR,-2,0,2
OGC,-2,0,2
NAF,-2,0,2
SHB,-3,76,79
TNG,-3,22,25
AMV,-3,12,15
LHG,-3,8,11
TCL,-3,2,5
NTP,-3,2,5
BCM,-3,0,3
HAI,-3,0,3
PHR,-4,71,75
TDM,-4,19,23
EIB,-4,5,9
MST,-4,4,8
ART,-4,3,7
AAS,-4,3,7
VCR,-4,3,7
DMC,-4,2,6
DHT,-4,1,5
QTP,-4,1,5
TLH,-4,0,4
KDH,-5,95,100
PAN,-5,52,57
DGW,-5,13,18
CKG,-5,9,14
PPC,-5,3,8
VGT,-5,3,8
APG,-5,2,7
PWA,-5,1,6
QCG,-5,0,5
AAA,-6,33,39
NTL,-6,10,16
BMP,-6,3,9
HQC,-6,2,8
CVN,-6,1,7
AST,-6,0,6
TVB,-6,0,6
HAG,-7,55,62
TAR,-7,28,35
VIC,-8,130,138
VCS,-8,11,19
IDJ,-8,10,18
DXP,-8,2,10
MLS,-8,0,8
SCR,-9,40,49
FCN,-9,7,16
NKG,-10,72,82
VOC,-10,29,39
DCM,-10,24,34
HHS,-10,19,29
REE,-10,17,27
OIL,-11,14,25
NDN,-11,11,22
VLC,-11,5,16
G36,-11,5,16
MBG,-11,0,11
DGC,-12,19,31
TTF,-12,3,15
ITA,-13,82,95
D2D,-13,7,20
CTD,-14,83,97
BVH,-15,46,61
DVN,-15,5,20
VTP,-15,2,17
PVT,-17,36,53
TDH,-17,15,32
DHC,-17,10,27
CMX,-17,3,20
DPM,-18,42,60
FMC,-18,27,45
VCG,-19,49,68
GIL,-21,9,30
ROS,-21,4,25
PVD,-22,75,97
LCG,-23,60,83
VHC,-24,107,131
PTB,-28,17,45
DXG,-30,155,185
VNM,-39,401,440
FLC,-42,18,60
TCM,-43,63,106
POW,-50,129,179
PET,-55,24,79
MWG,-58,126,184
PVS,-59,43,102
ACB,-67,293,360
HNG,-73,65,138
GEX,-81,146,227
VRE,-155,255,410
