Stock,Gap,B,S
HQC,1390,2970,1580
HAG,695,2907,2212
SHB,680,3240,2560
KBC,678,3389,2711
DLG,661,1608,947
PDR,524,997,473
DXG,489,2325,1836
VNM,425,2451,2026
CRE,416,649,233
PVT,413,2112,1699
BSR,352,1116,764
HHS,343,976,633
SHS,336,905,569
AGR,334,1305,971
PVD,288,3140,2852
VIG,258,404,146
AMD,254,807,553
PVS,225,1253,1028
DGW,223,546,323
NVB,199,389,190
LCG,192,1276,1084
HAI,170,749,579
DRH,162,511,349
TDC,157,497,340
AGG,156,706,550
VHM,141,1439,1298
CTR,134,274,140
AST,121,239,118
NHH,112,160,48
KDC,110,216,106
BIC,105,193,88
HSL,103,167,64
SJF,101,650,549
TTB,101,479,378
CEO,99,470,371
PAS,92,211,119
OGC,70,300,230
TVC,69,282,213
APH,68,193,125
KSH,68,173,105
APS,65,205,140
KLF,63,236,173
TTH,63,118,55
ACM,62,179,117
HPX,62,91,29
VPI,58,400,342
VRC,57,235,178
MBS,56,445,389
C69,52,104,52
GMC,51,88,37
AMV,49,259,210
ART,48,416,368
MSR,47,295,248
PXL,47,98,51
NDN,44,172,128
CTF,44,48,4
VIX,42,522,480
APG,42,302,260
NTC,41,84,43
PVP,38,179,141
TDT,38,38,0
FIT,37,736,699
DAG,37,256,219
HND,37,97,60
MBG,35,389,354
IJC,33,510,477
PLC,33,236,203
SWC,33,100,67
PLX,32,601,569
TCM,32,170,138
CDO,32,64,32
HCD,29,186,157
MPT,29,64,35
HDA,29,36,7
VDS,28,344,316
VOS,27,378,351
GKM,27,123,96
PVV,27,85,58
STH,27,47,20
TSC,26,302,276
PVC,26,132,106
VHE,26,78,52
HTN,24,101,77
PWA,24,75,51
DHA,24,69,45
ADG,23,66,43
DS3,23,53,30
HHP,22,61,39
AAV,21,97,76
ASP,21,46,25
TNA,20,104,84
PVL,20,68,48
NTP,20,46,26
DST,18,113,95
RAL,18,52,34
AGM,18,49,31
TVB,17,224,207
MST,17,113,96
SHI,17,54,37
PTL,17,25,8
PPC,16,212,196
ELC,16,178,162
API,16,71,55
SPI,16,36,20
NSC,16,29,13
CVT,15,29,14
OIL,14,209,195
DDG,14,67,53
DHM,14,61,47
VC3,14,36,22
SGN,14,21,7
HII,13,91,78
DPR,13,50,37
ORS,13,44,31
PHC,13,27,14
CSM,13,21,8
BHN,13,16,3
SRA,12,105,93
SJS,12,88,76
DNM,12,26,14
BII,11,114,103
SD6,11,40,29
SRC,11,40,29
KHP,11,35,24
SD5,11,25,14
TIG,10,284,274
FTM,10,115,105
SCS,10,56,46
HHG,10,28,18
DQC,9,59,50
AFX,9,58,49
ITQ,9,52,43
SAV,9,16,7
SAM,8,165,157
SMC,8,142,134
TNT,8,103,95
ABS,8,54,46
SHN,8,19,11
TTZ,8,17,9
CMS,8,17,9
DSN,8,17,9
CET,8,8,0
LTG,7,142,135
PXS,7,132,125
G36,7,91,84
ATB,7,25,18
VPH,7,21,14
HUB,7,14,7
DZM,7,13,6
LM8,7,11,4
PMG,7,10,3
M10,7,9,2
HTL,7,8,1
TDP,7,7,0
PAN,6,535,529
VPG,6,135,129
EID,6,13,7
PXT,5,97,92
TIP,5,73,68
L14,5,49,44
SBV,5,31,26
TMS,5,25,20
SVN,5,21,16
FCM,5,18,13
BVG,5,14,9
VC7,5,13,8
TRA,5,11,6
SDT,5,9,4
PGD,5,9,4
DDN,5,7,2
PVB,4,162,158
MCH,4,18,14
ITC,4,15,11
BAX,4,15,11
KSQ,4,8,4
BDG,4,7,3
HPI,4,5,1
LEC,4,4,0
APC,3,67,64
DTA,3,38,35
PSH,3,33,30
VSH,3,32,29
KLB,3,20,17
HAD,3,14,11
SBA,3,12,9
CLC,3,11,8
TDN,3,11,8
CLL,3,8,5
AMS,3,4,1
TN1,3,3,0
VC9,3,3,0
HAP,2,174,172
DTD,2,52,50
PGC,2,31,29
YBM,2,14,12
ABI,2,11,9
TCD,2,9,7
HAT,2,7,5
AGP,2,4,2
VIT,2,4,2
VSI,2,3,1
TA9,2,2,0
STP,2,2,0
C47,1,72,71
SHA,1,30,29
ADS,1,20,19
CIG,1,19,18
QNC,1,14,13
DHT,1,14,13
PGN,1,12,11
VKC,1,7,6
FOC,1,6,5
BTD,1,5,4
CLX,1,3,2
AAS,0,410,410
HAR,0,183,183
VCS,0,157,157
YEG,0,68,68
NSH,0,29,29
CDC,0,29,29
PSD,0,26,26
MLS,0,24,24
NBC,0,10,10
CAV,0,7,7
FOX,0,6,6
SMB,0,6,6
SHP,0,5,5
CLH,0,2,2
TXM,0,1,1
MQN,0,1,1
TKC,0,1,1
THT,0,0,0
BOT,0,0,0
LM7,0,0,0
CHP,-1,16,17
VIS,-1,5,6
NAG,-1,5,6
SHE,-1,2,3
RIC,-1,0,1
MCG,-2,34,36
MTA,-2,23,25
SFG,-2,21,23
VMC,-2,15,17
CSC,-2,9,11
SD9,-2,7,9
PTS,-2,6,8
SCI,-2,5,7
DBT,-2,5,7
TDS,-2,3,5
SCD,-2,2,4
CIA,-2,0,2
FPT,-3,1444,1447
ASM,-3,1129,1132
MML,-3,28,31
IDV,-3,18,21
SFI,-3,12,15
HTM,-3,11,14
TVD,-3,8,11
WCS,-3,4,7
PGI,-3,3,6
BTS,-3,3,6
GAB,-3,1,4
SJE,-3,1,4
SPM,-3,1,4
DAT,-3,0,3
HRC,-3,0,3
PME,-3,0,3
TVS,-4,55,59
ILB,-4,47,51
IBC,-4,32,36
PVI,-4,29,33
MFS,-4,21,25
CAP,-4,12,16
RDP,-4,8,12
LBM,-4,8,12
VNS,-4,4,8
TMP,-4,3,7
SD2,-4,1,5
NNC,-5,52,57
NAF,-5,52,57
HTI,-5,45,50
TBC,-5,37,42
TEG,-5,19,24
VPD,-5,17,22
ILA,-5,6,11
HCC,-5,2,7
THG,-6,41,47
HAN,-6,35,41
CEN,-6,33,39
HOM,-6,12,18
QTP,-7,47,54
SLS,-7,10,17
CVN,-8,80,88
VNE,-8,73,81
VSC,-8,67,75
TCT,-8,32,40
TCW,-8,16,24
PVG,-8,11,19
STG,-8,11,19
DC4,-8,6,14
VTB,-8,5,13
TS4,-9,14,23
PHP,-9,9,18
INN,-9,7,16
FID,-10,34,44
UDC,-10,10,20
BTT,-10,5,15
CKG,-11,729,740
PLP,-11,310,321
LIG,-11,91,102
DVP,-11,76,87
VGS,-11,71,82
TMT,-11,16,27
LCM,-11,15,26
DRL,-11,0,11
SZL,-12,35,47
BTP,-12,26,38
ABC,-12,24,36
PXI,-12,21,33
SSN,-12,20,32
CTP,-12,13,25
UIC,-12,9,21
NVT,-12,4,16
GIL,-13,228,241
LHC,-14,22,36
SGR,-14,15,29
HT1,-15,305,320
MPC,-15,23,38
GDT,-15,17,32
MWG,-16,814,830
DCL,-16,119,135
PC1,-17,192,209
TLG,-17,65,82
LAS,-17,47,64
ACC,-17,22,39
SZB,-17,19,36
PAC,-17,12,29
S99,-18,11,29
TYA,-18,8,26
ASG,-18,0,18
FIR,-19,50,69
VTO,-19,30,49
HAX,-20,175,195
DRI,-20,110,130
CMG,-20,101,121
BMC,-20,56,76
VPS,-20,7,27
BCC,-21,156,177
QNS,-21,27,48
HLD,-21,20,41
BVH,-22,642,664
PTB,-22,207,229
IDJ,-22,139,161
BVS,-24,232,256
ICT,-24,45,69
EVE,-24,28,52
DXP,-25,59,84
SJD,-26,37,63
VIP,-27,132,159
LIX,-27,90,117
BCM,-27,87,114
POM,-28,68,96
DMC,-29,45,74
IMP,-29,28,57
NT2,-30,238,268
LGL,-31,35,66
TLH,-32,92,124
MSN,-33,956,989
NTL,-33,231,264
HID,-33,81,114
MHC,-33,33,66
VGC,-35,97,132
KMR,-35,88,123
DBD,-35,28,63
HPG,-36,7245,7281
LSS,-36,228,264
TV2,-36,82,118
TAC,-36,57,93
PGS,-36,14,50
FTS,-37,246,283
C4G,-37,149,186
CRC,-37,102,139
NRC,-37,1,38
IDC,-38,392,430
LDG,-39,1611,1650
TNG,-39,436,475
TDG,-40,133,173
STK,-41,7,48
TCR,-42,0,42
BMI,-45,414,459
QBS,-46,55,101
DHG,-48,22,70
LHG,-49,158,207
EVF,-49,70,119
VNG,-49,56,105
D2D,-50,347,397
KOS,-51,34,85
CTI,-52,136,188
HSG,-53,1406,1459
DVN,-54,109,163
CSV,-55,118,173
BMP,-57,211,268
ITD,-57,34,91
VCI,-59,548,607
DRC,-59,324,383
CNG,-59,51,110
KVC,-59,12,71
QCG,-60,200,260
TLD,-61,253,314
FMC,-61,138,199
DGC,-62,253,315
EVG,-63,180,243
NCT,-63,43,106
CCL,-64,249,313
HVH,-64,83,147
TDM,-69,163,232
VCB,-72,1034,1106
NLG,-73,221,294
BFC,-75,135,210
C32,-75,91,166
CTD,-80,659,739
ANV,-80,225,305
NVL,-82,759,841
TAR,-85,169,254
ACV,-86,160,246
GEG,-87,276,363
TCL,-87,122,209
CTS,-91,420,511
TGG,-94,228,322
DPG,-96,232,328
BWE,-98,338,436
DAH,-99,222,321
GMD,-105,1295,1400
HDG,-106,459,565
PET,-107,844,951
ROS,-110,3100,3210
BSI,-110,292,402
SAB,-110,200,310
ACL,-110,50,160
TCB,-114,4818,4932
PHR,-115,350,465
BCG,-116,275,391
BCE,-119,86,205
GVR,-121,1344,1465
VHC,-122,513,635
TTF,-126,870,996
HAH,-126,486,612
HDC,-126,345,471
GAS,-129,726,855
FLC,-130,2033,2163
VPB,-133,1215,1348
REE,-135,252,387
TNI,-136,250,386
DHC,-139,73,212
TDH,-146,437,583
DBC,-149,983,1132
KDH,-161,337,498
SKG,-165,90,255
CMX,-169,305,474
SCR,-174,626,800
FCN,-174,358,532
TCH,-175,2982,3157
AAA,-177,524,701
IDI,-178,332,510
EIB,-179,126,305
SZC,-188,592,780
STB,-189,4077,4266
PNJ,-190,554,744
CII,-197,346,543
POW,-200,2141,2341
FRT,-207,703,910
KSB,-223,703,926
HVN,-228,663,891
ITA,-233,2324,2557
BID,-233,1096,1329
VJC,-235,243,478
GTN,-240,914,1154
TPB,-259,972,1231
NKG,-283,721,1004
SSI,-298,3260,3558
VRE,-302,1627,1929
DCM,-317,631,948
GEX,-326,1513,1839
VIC,-331,1039,1370
SBT,-335,913,1248
HCM,-342,1621,1963
HUT,-385,320,705
HDB,-393,1127,1520
DIG,-395,587,982
JVC,-404,319,723
DPM,-431,452,883
HBC,-459,1324,1783
CTG,-578,2157,2735
MBB,-581,3742,4323
HNG,-621,1631,2252
VND,-728,1309,2037
